id,title,type,release_year,age_certification,runtime,genres,production_countries,imdb_id,imdb_score,tmdb_popularity,tmdb_score
ts34950,KILL la KILL,SHOW,2013,TV-MA,25,"['action', 'scifi', 'fantasy', 'animation', 'comedy', 'drama']",['JP'],tt3114390,7.9,20.572,8.4
tm181270,The Frozen Ground,MOVIE,2013,R,105,"['thriller', 'drama', 'crime']",['US'],tt2005374,6.4,11.872,6.3
ts20791,Z Nation,SHOW,2014,TV-14,43,"['action', 'drama', 'scifi', 'comedy', 'horror', 'romance']",['US'],tt3843168,6.6,81.469,7.2
ts20288,From Dusk Till Dawn: The Series,SHOW,2014,TV-14,45,"['scifi', 'crime', 'fantasy', 'horror', 'action']",['US'],tt3337194,6.9,38.919,6.3
tm168400,Empire State,MOVIE,2013,R,94,"['drama', 'crime', 'thriller', 'action', 'european']",['US'],tt2171867,5.2,42.802,5.4
ts2727,Derek,SHOW,2013,TV-MA,26,"['drama', 'comedy', 'european']",['GB'],tt2616280,8.1,9.748,7.5
tm237143,Shrek the Musical,MOVIE,2013,PG-13,130,"['fantasy', 'family', 'comedy']",['US'],tt3070936,6.9,15.817,7.3
tm176630,The Butler,MOVIE,2013,PG-13,132,"['drama', 'european']",['US'],tt1327773,7.2,12.932,7.4
ts32218,The Thundermans,SHOW,2013,TV-G,24,"['action', 'scifi', 'family', 'comedy', 'drama']",['US'],tt2712516,5.6,62.125,8.1
ts20097,Hemlock Grove,SHOW,2013,TV-MA,49,"['thriller', 'drama', 'fantasy', 'horror', 'scifi']",['US'],tt2309295,7.0,52.542,7.2
tm178712,Scary Movie 5,MOVIE,2013,PG-13,86,"['comedy', 'horror']",['US'],tt0795461,3.5,72.044,4.8
ts314002,The Seven Deadly Sins,SHOW,2014,TV-14,24,"['action', 'scifi', 'comedy', 'fantasy', 'animation']",['JP'],tt3909224,7.9,37.744,8.5
ts20281,Sofia the First,SHOW,2013,TV-Y,24,"['family', 'fantasy', 'animation']",['US'],tt2136138,6.8,34.201,7.1
ts20014,Sailor Moon Crystal,SHOW,2014,TV-14,24,"['scifi', 'animation', 'action', 'comedy', 'drama', 'fantasy', 'romance', 'family']",['JP'],tt3124992,7.8,59.673,8.2
tm187979,Cloudy with a Chance of Meatballs 2,MOVIE,2013,PG,95,"['comedy', 'family', 'fantasy', 'scifi', 'drama', 'animation']",['US'],tt1985966,6.3,41.511,6.4
ts35570,Lovesick,SHOW,2014,TV-MA,24,"['comedy', 'european']",['GB'],tt4051832,8.1,14.348,7.5
ts32271,Shtisel,SHOW,2013,TV-14,48,['drama'],['IL'],tt3069894,8.6,18.747,8.4
ts4213,The Chase,SHOW,2013,TV-PG,44,['reality'],['US'],tt3077336,7.5,1.639,8.0
tm161282,Penguins of Madagascar,MOVIE,2014,PG,92,"['comedy', 'animation', 'family', 'scifi']",['US'],tt1911658,6.6,84.347,6.5
tm184608,Texas Chainsaw 3D,MOVIE,2013,R,92,"['horror', 'thriller']",['US'],tt1572315,4.8,46.799,5.4
tm144046,Jackass Presents: Bad Grandpa .5,MOVIE,2014,PG-13,86,['comedy'],['US'],tt3766424,6.3,20.423,5.9
ts20917,The Night Shift,SHOW,2014,TV-14,42,"['drama', 'romance', 'fantasy', 'horror', 'action', 'animation', 'comedy']",['US'],tt1483202,7.5,21.667,7.6
ts35282,The Next Step,SHOW,2013,TV-G,24,"['drama', 'romance', 'family']",['CA'],tt2374744,5.9,21.631,7.2
tm161029,Mr. Peabody & Sherman,MOVIE,2014,PG,92,"['action', 'family', 'animation', 'history', 'scifi', 'romance', 'comedy', 'fantasy']",['US'],tt0864835,6.8,30.69,6.7
tm143474,Vampire Academy,MOVIE,2014,PG-13,104,"['fantasy', 'horror', 'thriller', 'action', 'comedy', 'drama']",['US'],tt1686821,5.4,17.252,6.3
tm140342,"I, Frankenstein",MOVIE,2014,PG-13,92,"['horror', 'thriller', 'scifi', 'action', 'fantasy']","['AU', 'US']",tt1418377,5.1,16.066,5.3
tm141648,Seventh Son,MOVIE,2014,PG-13,120,"['fantasy', 'action']","['US', 'GB', 'CN', 'CA']",tt1121096,5.5,49.025,5.5
ts20336,Velvet,SHOW,2014,TV-14,57,"['drama', 'romance', 'thriller', 'action', 'crime', 'european']",['ES'],tt2955402,8.1,28.303,6.1
ts36836,Zach Stone Is Gonna Be Famous,SHOW,2013,TV-PG,20,['comedy'],['US'],tt1748277,8.3,5.587,8.3
tm142856,Sabotage,MOVIE,2014,R,109,"['drama', 'thriller', 'western', 'action', 'crime']",['US'],tt1742334,5.7,27.573,5.6
ts22426,The Irregular at Magic High School,SHOW,2014,TV-14,24,"['scifi', 'romance', 'animation', 'action', 'drama', 'fantasy']",['JP'],tt3874528,7.1,55.055,7.8
tm181081,The Railway Man,MOVIE,2013,R,116,"['drama', 'european', 'war', 'romance']","['GB', 'AU', 'CH']",tt2058107,7.1,8.993,6.9
ts42168,Resurrection: Ertugrul,SHOW,2014,TV-14,57,"['war', 'action', 'drama', 'history']",['TR'],tt4320258,7.9,23.136,7.7
tm178211,Life of Crime,MOVIE,2013,R,94,"['comedy', 'crime']",['US'],tt1663207,5.8,15.068,5.7
tm144121,Get on Up,MOVIE,2014,PG-13,139,"['drama', 'music']",['US'],tt2473602,6.9,9.246,6.7
ts22383,Rabbids Invasion,SHOW,2013,TV-Y7,10,"['comedy', 'animation', 'family', 'european']","['FR', 'US']",tt3105674,5.5,18.955,6.2
tm151447,The November Man,MOVIE,2014,R,108,"['crime', 'action', 'thriller']","['GB', 'US']",tt2402157,6.3,14.82,6.1
ts11794,The Cat in the Hat Knows a Lot About That!,SHOW,2013,TV-Y,19,"['animation', 'fantasy', 'scifi', 'comedy', 'family']","['US', 'GB', 'CA']",tt1699440,6.4,5.963,7.8
tm154797,The Nut Job,MOVIE,2014,PG,85,"['comedy', 'crime', 'family', 'animation']","['CA', 'KR']",tt1821658,5.7,15.247,5.7
ts20310,Girlfriends' Guide to Divorce,SHOW,2014,TV-14,42,"['comedy', 'drama']",['US'],tt2817246,6.9,10.046,5.5
tm159796,Brick Mansions,MOVIE,2014,PG-13,90,"['crime', 'drama', 'action', 'thriller']","['CA', 'FR']",tt1430612,5.6,31.413,5.9
tm181533,The Big Wedding,MOVIE,2013,R,90,"['comedy', 'drama', 'romance']",['US'],tt1931435,5.6,8.928,5.9
ts35244,Tiny House Nation,SHOW,2014,TV-PG,43,['reality'],['US'],tt3869500,7.1,8.872,7.5
ts82979,Talking Tom and Friends,SHOW,2014,TV-G,11,"['comedy', 'drama', 'family', 'action', 'animation', 'fantasy', 'european']",['US'],tt4648640,6.1,34.469,8.3
tm148976,The Battered Bastards of Baseball,MOVIE,2014,R,80,"['documentation', 'sport']",['US'],tt3445270,8.0,6.34,7.6
ts10206,Ever After High,SHOW,2013,TV-Y7,30,"['action', 'comedy', 'drama', 'family', 'fantasy', 'music', 'romance', 'animation']",['CA'],tt3312378,7.7,34.405,7.8
ts20709,Yowamushi Pedal,SHOW,2013,TV-14,24,"['comedy', 'drama', 'sport', 'animation']",['JP'],tt2942228,7.7,44.311,7.4
ts32060,Sam & Cat,SHOW,2013,TV-G,24,"['drama', 'family', 'comedy']",['US'],tt2487090,5.6,37.963,7.9
tm166628,The Smurfs 2,MOVIE,2013,PG,105,"['fantasy', 'animation', 'comedy', 'family']",['US'],tt2017020,5.3,36.043,5.8
tm171228,Metallica: Through the Never,MOVIE,2013,R,93,['music'],['US'],tt2172935,7.1,16.923,6.8
tm136601,Walk of Shame,MOVIE,2014,R,95,['comedy'],['US'],tt2463288,6.0,20.142,5.9
tm143757,Search Party,MOVIE,2014,R,93,['comedy'],['US'],tt2758904,5.6,6.29,5.4
tm143372,Stand by Me Doraemon,MOVIE,2014,G,90,"['fantasy', 'animation', 'comedy', 'drama', 'family', 'scifi']",['JP'],tt3331846,7.3,54.237,7.3
tm71148,Thanks for Sharing,MOVIE,2013,R,112,"['drama', 'comedy', 'romance']",['US'],tt1932718,6.4,7.824,5.9
tm180599,The Haunting in Connecticut 2: Ghosts of Georgia,MOVIE,2013,R,101,"['horror', 'thriller', 'drama']",['US'],tt1457765,5.2,19.018,5.8
ts20790,Young & Hungry,SHOW,2014,TV-14,21,"['comedy', 'drama', 'romance']",['US'],tt2084712,7.3,26.61,6.7
tm185208,Elena,MOVIE,2013,PG-13,82,"['documentation', 'european', 'drama', 'family']","['US', 'BR']",tt2719278,7.6,4.112,7.4
ts20883,"Nicky, Ricky, Dicky & Dawn",SHOW,2014,TV-G,23,"['comedy', 'family']",['US'],tt3596176,5.1,43.714,7.5
tm167944,Berserk: The Golden Age Arc III - The Advent,MOVIE,2013,NC-17,110,"['fantasy', 'action', 'drama', 'horror', 'romance', 'animation']",['JP'],tt2358913,7.8,53.956,7.6
ts33590,The Haunted Hathaways,SHOW,2013,TV-G,24,"['comedy', 'family', 'fantasy']",['US'],tt2535732,5.0,23.622,7.1
tm159362,A Haunted House 2,MOVIE,2014,R,86,"['comedy', 'horror', 'fantasy']",['US'],tt2828996,4.6,86.877,6.1
ts21368,Black Money Love,SHOW,2014,TV-MA,90,"['action', 'drama', 'romance', 'crime']",['TR'],tt3565486,7.4,47.857,8.1
ts2161,Angry Birds Toons,SHOW,2013,TV-Y,2,"['comedy', 'family', 'fantasy', 'animation', 'action', 'european']",['FI'],tt3012598,6.2,12.303,6.7
tm172710,We Steal Secrets: The Story of WikiLeaks,MOVIE,2013,R,162,['documentation'],['US'],tt1824254,6.9,6.838,6.6
tm157085,Effie Gray,MOVIE,2014,PG-13,85,"['drama', 'romance']",['GB'],tt1605798,6.0,9.304,5.9
tm174289,Free Birds,MOVIE,2013,PG,91,"['comedy', 'family', 'scifi', 'animation']",['US'],tt1621039,5.8,16.617,5.9
tm171929,The Short Game,MOVIE,2013,PG,100,"['documentation', 'sport']",['US'],tt2466830,7.3,5.747,7.3
tm147913,PK,MOVIE,2014,PG-13,153,"['comedy', 'drama', 'romance', 'fantasy', 'scifi']",['IN'],tt2338151,8.2,9.887,7.7
tm170919,Underdogs,MOVIE,2013,PG,106,"['romance', 'drama', 'documentation', 'sport', 'animation', 'family']","['AR', 'ES']",tt4382260,6.5,32.55,6.5
tm180643,Jinxed,MOVIE,2013,G,70,"['fantasy', 'comedy', 'family']","['CA', 'US']",tt2934844,6.4,7.932,6.7
ts34066,Mako Mermaids: An H2O Adventure,SHOW,2013,TV-G,25,"['scifi', 'action', 'comedy', 'drama', 'family', 'fantasy', 'romance']",['AU'],tt2548214,6.7,54.741,7.6
tm152843,Swearnet: The Movie,MOVIE,2014,R,112,['comedy'],['CA'],tt2380564,6.1,3.288,5.3
tm176481,Chennai Express,MOVIE,2013,PG-13,141,"['romance', 'comedy', 'drama', 'action']",['IN'],tt2112124,6.1,9.481,6.6
ts53641,Lalaloopsy,SHOW,2013,TV-Y,23,['animation'],['US'],tt2827502,6.4,0.975,4.0
ts37187,Senora Acero,SHOW,2014,TV-MA,43,"['crime', 'drama', 'romance']",['US'],tt3904068,6.8,128.933,7.7
ts58137,Pac-Man and the Ghostly Adventures,SHOW,2013,TV-Y7,22,"['action', 'animation', 'comedy', 'drama', 'family', 'fantasy', 'scifi']","['US', 'CA', 'JP']",tt2392179,4.8,16.672,7.4
ts75104,Zbrodnia,SHOW,2014,TV-MA,45,"['crime', 'action']",['PL'],tt4173216,6.2,2.366,6.3
ts521,Black Ink Crew New York,SHOW,2013,TV-14,41,['reality'],['US'],tt2738096,4.6,12.706,8.5
ts33840,Nagi-Asu: A Lull in the Sea,SHOW,2013,TV-14,23,"['scifi', 'animation', 'drama', 'fantasy', 'romance']",['JP'],tt3104236,7.3,29.64,7.4
ts58010,VeggieTales in the House,SHOW,2014,TV-G,18,"['comedy', 'family', 'music', 'animation']",['US'],tt3692064,4.3,6.244,5.5
tm148910,Haider,MOVIE,2014,PG-13,150,"['drama', 'action', 'crime', 'thriller']",['IN'],tt3390572,8.1,8.213,7.1
tm143363,2 States,MOVIE,2014,PG,149,"['comedy', 'drama', 'romance']",['IN'],tt2372678,6.9,6.973,6.6
ts16117,20 Minutes,SHOW,2013,TV-MA,45,"['action', 'drama', 'romance']",['TR'],tt2544148,7.3,2.902,8.0
tm158671,A Fairly Odd Summer,MOVIE,2014,G,68,"['fantasy', 'animation', 'comedy', 'family']",['US'],tt3149536,4.0,10.552,5.9
ts76743,Dokidoki! PreCure,SHOW,2013,TV-G,23,"['action', 'animation', 'comedy', 'drama', 'fantasy', 'family']",['JP'],tt4621212,6.3,8.391,8.2
tm158980,Khoobsurat,MOVIE,2014,PG,130,"['comedy', 'romance']",['IN'],tt3554418,6.5,5.228,6.8
tm148597,Monty Python: Live (Mostly),MOVIE,2014,R,138,"['comedy', 'documentation']",['GB'],tt3872778,7.6,6.936,7.1
tm155291,Highway,MOVIE,2014,PG-13,133,"['drama', 'crime', 'romance']",['IN'],tt2980794,7.6,8.364,7.2
tm156811,Queen,MOVIE,2014,PG-13,146,"['drama', 'comedy']",['IN'],tt3322420,8.2,9.152,7.4
ts75833,Masha's Spooky Stories,SHOW,2014,TV-Y,5,"['animation', 'family']",['RU'],tt4570676,6.1,8.658,5.7
ts3799,All Hail King Julien,SHOW,2014,TV-Y7,23,"['action', 'comedy', 'family', 'fantasy', 'animation']",['US'],tt3807022,7.0,41.022,6.8
ts35628,Some Assembly Required,SHOW,2014,TV-G,25,"['comedy', 'documentation', 'reality']",['CA'],tt1160042,8.5,16.83,7.1
ts20781,Incomplete Life,SHOW,2014,TV-14,73,"['drama', 'comedy']",['KR'],tt4240730,8.6,10.121,9.1
tm149578,Mission Blue,MOVIE,2014,PG,94,"['documentation', 'drama']",['US'],tt2004304,7.9,6.267,7.5
tm186054,ABCD,MOVIE,2013,PG-13,136,"['drama', 'music']",['IN'],tt2321163,6.3,3.278,6.1
tm147518,City of God: 10 Years Later,MOVIE,2013,PG,69,['documentation'],['BR'],tt4103686,6.4,10.181,6.9
tm178513,Bombay Talkies,MOVIE,2013,PG-13,127,['drama'],['IN'],tt2797242,6.6,4.856,6.5
tm142630,Ragini MMS 2,MOVIE,2014,PG-13,120,['horror'],['IN'],tt2609218,3.9,3.524,4.3
tm185797,Fukrey,MOVIE,2013,PG-13,137,"['romance', 'comedy', 'drama']",['IN'],tt2806788,6.9,2.509,6.8
tm154729,Dedh Ishqiya,MOVIE,2014,R,152,"['drama', 'romance', 'thriller', 'comedy']",['IN'],tt2675978,7.0,3.05,6.5
tm148457,Hasee Toh Phasee,MOVIE,2014,PG-13,141,"['comedy', 'romance']",['IN'],tt3173910,6.8,6.095,6.7
tm186161,Boss,MOVIE,2013,PG-13,143,"['action', 'comedy', 'crime', 'drama']",['IN'],tt2763724,5.3,4.795,5.7
ts34074,"That Winter, the Wind Blows",SHOW,2013,TV-MA,63,['drama'],['KR'],tt2806646,7.6,3.764,7.5
tm151927,Mary Kom,MOVIE,2014,PG-13,122,"['drama', 'sport', 'action']",['IN'],tt3001638,6.9,3.899,7.1
ts122290,Dharmakshetra,SHOW,2014,TV-14,44,['drama'],['IN'],tt6803712,8.2,0.6,10.0
tm149914,Jim Jefferies: Bare,MOVIE,2014,R,76,['comedy'],['US'],tt3958494,8.0,7.515,7.5
tm145216,Dabbe 5: Zehr-i Cin,MOVIE,2014,R,132,['horror'],['TR'],tt3886722,6.0,4.722,5.5
tm160034,Humpty Sharma Ki Dulhania,MOVIE,2014,PG,133,"['drama', 'comedy', 'romance']",['IN'],tt3678938,6.0,7.415,6.4
tm172027,The Butterfly's Dream,MOVIE,2013,PG-13,138,"['drama', 'history', 'romance']",['TR'],tt2882532,7.8,5.001,7.3
tm146657,Jeff Dunham: All Over the Map,MOVIE,2014,PG-13,41,['comedy'],"['IL', 'NO', 'ZA', 'AE', 'GB', 'IS', 'IE']",tt4209802,7.1,2.472,5.8
ts82860,Against the Tide,SHOW,2014,TV-14,44,['drama'],['SG'],tt7131682,7.6,0.6,6.0
tm183805,Ghanchakkar,MOVIE,2013,PG,137,"['thriller', 'crime', 'comedy']",['IN'],tt2246724,5.8,4.011,5.5
ts36127,Turbo FAST,SHOW,2013,TV-PG,19,"['animation', 'family', 'comedy', 'sport', 'scifi', 'action']",['US'],tt3010520,6.5,12.093,8.5
tm184511,Inkaar,MOVIE,2013,R,133,"['drama', 'romance', 'thriller']",['IN'],tt2094854,6.2,3.296,5.6
ts67797,Sammy & Co,SHOW,2014,TV-PG,14,"['animation', 'european']",['US'],tt2580128,5.6,1.298,7.0
tm157461,Coming Soon,MOVIE,2014,PG,134,"['drama', 'comedy', 'romance']",['TR'],tt3698408,7.5,6.452,6.7
tm144541,Refugiado,MOVIE,2014,R,95,"['drama', 'thriller', 'european']",['AR'],tt3717390,6.4,2.419,6.2
tm177645,Wedding Association,MOVIE,2013,PG-13,106,['comedy'],['XX'],tt3726104,7.1,5.58,6.3
tm183002,Madras Cafe,MOVIE,2013,PG-13,130,"['thriller', 'action', 'drama']",['IN'],tt2855648,7.7,5.821,6.6
tm144557,Deliha,MOVIE,2014,PG-13,107,"['comedy', 'family', 'romance']",['TR'],tt4470892,4.5,4.801,5.6
tm143299,Ungli,MOVIE,2014,PG-13,114,"['comedy', 'drama', 'thriller', 'crime']",['IN'],tt2392447,5.8,4.258,5.8
tm182580,Ghadi,MOVIE,2013,PG-13,100,"['drama', 'comedy', 'family']",['LB'],tt3190580,7.3,2.143,6.5
tm197423,Oct-01,MOVIE,2014,PG-13,149,['thriller'],['NG'],tt3206616,6.4,3.018,6.2
tm167342,Satyagraha,MOVIE,2013,PG,152,"['drama', 'documentation']",['IN'],tt2275802,5.9,3.416,6.2
tm158546,Raja Natwarlal,MOVIE,2014,PG,141,"['thriller', 'crime']",['IN'],tt3483712,6.1,3.002,6.6
tm187118,What the Fish,MOVIE,2013,PG-13,98,"['drama', 'comedy']",['IN'],tt3357416,5.2,1.931,5.5
ts20238,Boss & Me,SHOW,2014,TV-PG,45,"['comedy', 'romance']",['CN'],tt6186406,7.3,5.461,9.0
tm147908,Anaamika,MOVIE,2014,PG,124,['thriller'],['IN'],tt2939898,5.5,2.385,6.0
tm150962,Mumbai Delhi Mumbai,MOVIE,2014,PG,120,"['comedy', 'romance']",['IN'],tt4045666,5.7,1.118,6.3
tm157783,Gollu Aur Pappu,MOVIE,2014,G,112,['comedy'],['IN'],tt4219300,3.8,1.636,4.7
tm175364,Chhota Bheem Aur Hanuman,MOVIE,2013,G,67,"['fantasy', 'animation']",['IN'],tt6417854,7.1,1.077,6.2
ts8,Better Call Saul,SHOW,2015,TV-MA,49,"['comedy', 'drama', 'crime']",['US'],tt3032476,8.8,352.657,8.5
ts36577,The Last Kingdom,SHOW,2015,TV-MA,55,"['action', 'war', 'drama', 'history', 'european']",['GB'],tt4179452,8.5,180.003,8.3
ts38796,Stranger Things,SHOW,2016,TV-14,52,"['scifi', 'drama', 'fantasy', 'horror', 'thriller']",['US'],tt4575572,8.7,249.853,8.6
ts21867,Schitt's Creek,SHOW,2015,TV-14,22,['comedy'],['CA'],tt3526078,8.5,38.016,7.7
ts37143,Alone,SHOW,2015,TV-MA,48,"['reality', 'documentation']",['US'],tt4803766,8.4,31.271,6.8
ts35251,Grace and Frankie,SHOW,2015,TV-MA,30,"['comedy', 'drama']",['US'],tt3609352,8.2,33.885,7.7
ts41766,The Good Place,SHOW,2016,TV-14,23,"['scifi', 'comedy', 'romance', 'drama', 'fantasy']",['US'],tt4955642,8.2,39.411,8.0
ts36885,Ash vs Evil Dead,SHOW,2015,TV-MA,30,"['action', 'scifi', 'comedy', 'horror', 'fantasy', 'thriller']",['US'],tt4189022,8.4,50.633,7.7
ts37539,One-Punch Man,SHOW,2015,TV-PG,24,"['action', 'fantasy', 'scifi', 'animation', 'comedy']",['JP'],tt4508902,8.7,132.794,8.4
ts37490,Chicago Med,SHOW,2015,TV-14,41,['drama'],['US'],tt4655480,7.6,101.31,8.4
ts41961,Queen of the South,SHOW,2016,TV-MA,42,"['drama', 'thriller', 'action', 'crime']",['US'],tt1064899,7.9,54.867,7.6
ts42069,The Crown,SHOW,2016,TV-MA,56,"['drama', 'history', 'european']","['US', 'GB']",tt4786824,8.7,72.323,8.2
ts37866,Call My Agent!,SHOW,2015,TV-MA,55,"['comedy', 'drama', 'european']",['FR'],tt4277922,8.3,15.398,8.0
tm232579,Hunt for the Wilderpeople,MOVIE,2016,PG-13,101,"['comedy', 'drama', 'action']",['NZ'],tt4698684,7.8,12.868,7.7
tm243100,Hell or High Water,MOVIE,2016,R,102,"['western', 'thriller', 'action', 'crime', 'drama']",['US'],tt2582782,7.6,27.45,7.3
ts38304,Servant of the People,SHOW,2015,TV-MA,29,['comedy'],['UA'],tt6235122,7.3,20.006,7.1
ts36952,Documentary Now!,SHOW,2015,TV-14,22,['comedy'],['US'],tt4677934,8.1,18.553,7.6
tm150928,It Follows,MOVIE,2015,R,101,"['horror', 'thriller']",['US'],tt3235888,6.8,278.419,6.6
ts35793,Forged in Fire,SHOW,2015,TV-PG,42,['reality'],['US'],tt4680444,8.3,34.934,8.3
ts39007,Van Helsing,SHOW,2016,TV-14,42,"['scifi', 'fantasy', 'horror', 'action', 'drama']",['US'],tt5197820,6.1,155.023,7.1
ts35201,Food Wars! Shokugeki no Soma,SHOW,2015,TV-MA,24,"['animation', 'comedy', 'drama', 'fantasy', 'thriller']",['JP'],tt0417325,8.2,27.516,8.6
ts36147,Lucifer,SHOW,2016,TV-14,47,"['scifi', 'crime', 'drama', 'fantasy']",['US'],tt4052886,8.1,761.064,8.5
ts36550,DC's Legends of Tomorrow,SHOW,2016,TV-14,42,"['scifi', 'action', 'drama']",['US'],tt4532368,6.8,120.753,7.4
tm242705,Raw,MOVIE,2016,R,98,"['horror', 'drama', 'fantasy', 'european']","['BE', 'FR']",tt4954522,7.0,20.038,7.1
tm120108,Kung Fu Panda 3,MOVIE,2016,PG,95,"['comedy', 'animation', 'action', 'family', 'fantasy', 'drama']","['US', 'CN']",tt2267968,7.1,73.412,6.9
tm206698,Ouija: Origin of Evil,MOVIE,2016,PG-13,99,"['thriller', 'horror', 'drama']",['US'],tt4361050,5.3,40.822,6.1
ts38199,The Magicians,SHOW,2015,TV-14,44,"['drama', 'scifi', 'fantasy']",['US'],tt4254242,7.6,75.849,7.7
tm239727,Nocturnal Animals,MOVIE,2016,R,115,"['drama', 'thriller']",['US'],tt4551306,7.5,54.29,7.5
tm199607,The Gift,MOVIE,2015,R,108,"['thriller', 'drama', 'documentation']","['AU', 'US']",tt4178092,7.1,11.328,6.7
ts53051,The OA,SHOW,2016,TV-MA,55,"['scifi', 'drama', 'fantasy']",['US'],tt4635282,7.9,25.314,7.6
ts47714,Kim's Convenience,SHOW,2016,TV-14,22,['comedy'],['CA'],tt5912064,8.3,26.582,7.7
ts21869,Sense8,SHOW,2015,TV-MA,62,"['scifi', 'thriller', 'drama']",['US'],tt2431438,8.2,36.84,7.8
tm204163,War Dogs,MOVIE,2016,R,114,"['crime', 'drama', 'comedy', 'war']",['US'],tt2005151,7.1,59.104,6.9
tm135307,Blackhat,MOVIE,2015,R,133,"['thriller', 'action', 'crime']",['US'],tt2717822,5.4,57.038,5.4
ts42170,Crashing,SHOW,2016,TV-MA,30,"['comedy', 'european']",['GB'],tt5295524,7.7,6.846,7.3
ts70529,Norsemen,SHOW,2016,TV-MA,30,"['comedy', 'drama']",['NO'],tt5905354,7.7,28.929,7.0
tm138905,The Hateful Eight,MOVIE,2015,R,188,"['western', 'crime', 'drama', 'thriller']",['US'],tt3460252,7.8,23.205,7.7
tm137693,Crimson Peak,MOVIE,2015,R,119,"['thriller', 'drama', 'horror', 'romance', 'fantasy']",['US'],tt2554274,6.5,23.276,6.6
ts18010,Bloodline,SHOW,2015,TV-MA,57,"['drama', 'thriller']",['US'],tt0219432,7.9,24.67,7.3
ts38718,Slasher,SHOW,2016,TV-MA,46,"['drama', 'horror', 'thriller', 'crime']",['CA'],tt13976072,6.7,27.468,6.7
tm136465,Tangerine,MOVIE,2015,R,87,"['comedy', 'drama', 'crime']",['US'],tt3824458,7.1,8.572,7.0
ts42120,Travelers,SHOW,2016,TV-MA,45,"['scifi', 'drama', 'thriller', 'crime']",['CA'],tt5651844,8.0,51.169,7.6
tm195209,Legend,MOVIE,2015,R,132,"['thriller', 'crime', 'drama', 'european']","['US', 'FR', 'GB']",tt3569230,6.9,72.35,7.0
ts36631,Narcos,SHOW,2015,TV-MA,52,"['drama', 'thriller', 'crime']",['US'],tt2707408,8.8,83.072,7.9
ts42062,Miraculous: Tales of Ladybug & Cat Noir,SHOW,2015,TV-Y7,22,"['family', 'fantasy', 'romance', 'animation', 'action']",['FR'],tt2580046,7.7,261.845,8.0
ts41956,Designated Survivor,SHOW,2016,TV-PG,44,"['war', 'action', 'drama', 'thriller']",['US'],tt5296406,7.5,51.752,7.2
ts52922,Leah Remini: Scientology and the Aftermath,SHOW,2016,TV-14,46,"['documentation', 'history']",['US'],tt6244192,9.0,5.463,8.1
ts36015,Into the Badlands,SHOW,2015,TV-14,43,"['action', 'drama']",['US'],tt3865236,7.9,20.79,7.6
ts21981,iZombie,SHOW,2015,TV-14,42,"['scifi', 'comedy', 'crime', 'drama', 'horror']",['US'],tt3501584,7.8,53.416,7.8
ts38710,Wynonna Earp,SHOW,2016,TV-14,43,"['action', 'scifi', 'western', 'drama', 'fantasy', 'thriller']","['US', 'CA']",tt4878326,7.3,32.006,8.0
tm120609,"Hail, Caesar!",MOVIE,2016,PG-13,106,"['drama', 'comedy', 'music']",['US'],tt0475290,6.3,10.97,5.9
ts35253,Dark Matter,SHOW,2015,TV-14,43,"['scifi', 'drama', 'thriller', 'action']",['CA'],tt3116070,7.5,26.367,6.6
ts35554,Scream: The TV Series,SHOW,2015,TV-14,43,"['crime', 'horror', 'thriller', 'comedy', 'drama']",['US'],tt3921180,7.1,86.551,6.9
ts38090,Versailles,SHOW,2015,TV-MA,54,"['drama', 'history', 'romance', 'war', 'documentation', 'comedy', 'european']","['CA', 'FR']",tt3830558,7.9,45.242,7.9
tm233377,The Edge of Seventeen,MOVIE,2016,R,104,"['comedy', 'drama']",['US'],tt1878870,7.3,27.428,7.2
ts42014,60 Days In,SHOW,2016,TV-14,46,['reality'],['US'],tt10112398,7.6,11.052,6.8
tm193769,Steve Jobs,MOVIE,2015,R,122,['drama'],"['GB', 'US']",tt3565344,7.2,13.009,6.8
ts35563,Supergirl,SHOW,2015,TV-14,42,"['scifi', 'drama', 'action']",['US'],tt4016454,6.2,116.295,7.3
ts36129,Crazy Ex-Girlfriend,SHOW,2015,TV-14,42,['comedy'],['US'],tt4094300,7.8,37.838,6.9
tm233425,A Silent Voice: The Movie,MOVIE,2016,PG-13,130,"['romance', 'animation', 'drama', 'family']",['JP'],tt5323662,8.1,131.725,8.4
ts42077,Medici: Masters of Florence,SHOW,2016,TV-14,54,"['war', 'drama', 'history', 'romance', 'thriller', 'european']","['GB', 'IT']",tt5057130,7.9,28.95,7.9
ts42687,PJ Masks,SHOW,2015,TV-G,15,"['animation', 'family', 'fantasy', 'scifi', 'action', 'european']",['GB'],tt4148744,5.4,54.603,4.9
ts38734,Marcella,SHOW,2016,TV-MA,45,"['crime', 'drama', 'european']",['GB'],tt5269594,7.4,16.213,7.1
tm143984,London Has Fallen,MOVIE,2016,R,99,"['thriller', 'crime', 'drama', 'action']","['BG', 'GB', 'US']",tt3300542,5.9,36.762,6.1
tm212927,Mr. Right,MOVIE,2016,R,95,"['comedy', 'romance', 'action']",['US'],tt2091935,6.3,18.043,6.4
ts53099,Bordertown,SHOW,2016,TV-MA,59,"['drama', 'crime', 'european']",['FI'],tt4937942,7.6,15.878,7.6
ts53664,Fauda,SHOW,2015,TV-MA,40,"['war', 'thriller', 'action', 'drama']",['IL'],tt4565380,8.3,22.242,7.5
